store_code,address,district,state,pin_code,phone,status
PMBJK03645,"Shree Digamber Jain Mandir, 10/1, Bhagwan Mahavir Marg, Sector 10, Vasundhara, Ghaziabad, Up201002",Ghaziabad,Uttar Pradesh,201002,9818445970,Operational
PMBJK03958,M. M.G District Hospital,Ghaziabad,Uttar Pradesh,201001,7379199018,Operational
PMBJK04048,"H. No. A-5/1, Khasar No-820/6, Balraj Nagar, 30 Foota Road, Loni, Ghaziabad",Ghaziabad,Uttar Pradesh,201102,9667257843,Operational
PMBJK04283,"Bank colony, Gali no-4, UIMT Compound Delhi-Meerut road, Modi nagar, Ghaziabad",Ghaziabad,Uttar Pradesh,201204,9319499770,Operational
PMBJK04354,"6/160, Rajendra nagar, Sector 02, Sahibabad, Po Sahibabad, Ps Sahibabad, Ghaziabad",Ghaziabad,Uttar Pradesh,201005,,Operational
PMBJK04511,"Shop No. 1, Plot No. 760, Shiv Shakti Apartments, Shalimar Garden Extention 1, Sahibabad, Bhopura",Ghaziabad,Uttar Pradesh,201005,9811944122,Operational
PMBJK04837,"Building No. 375/Gf Shop No-7, Hari Niwas Market, Raj Complex, Near Bhatia More Pancwati-2, Model Town",Ghaziabad,Uttar Pradesh,201001,9897575556,Operational
PMBJK05011,"J-40, Ground Floor, Sec-23, Sanjay Nagar",Ghaziabad,Uttar Pradesh,201002,,Operational
PMBJK05555,"District Combined Hospital, Sanjay Nagar Sec -23, Ghaziabad",Ghaziabad,Uttar Pradesh,201002,8953969777,Operational
PMBJK05923,"Shop No-7, Gyan Khand-IV, Indirapuram",Ghaziabad,Uttar Pradesh,201014,9711046280,Operational
PMBJK05928,"38, Rafekabad",Ghaziabad,Uttar Pradesh,201015,9457875853,Operational
PMBJK06107,"Ganga Vihar, Colony Kutee Road, Muradnagar",Ghaziabad,Uttar Pradesh,201206,7417003600,Operational
PMBJK06235,Main Bazar Farid Nagar,Ghaziabad,Uttar Pradesh,245304,8433125899,Operational
PMBJK06329,"SD-237, Shashtri Nagar, Kavi Nagar",Ghaziabad,Uttar Pradesh,201002,7836828473,Operational
PMBJK06345,"Shop No-1, Block C, Plot No-87, Janpath Road, Sai Dham Raj City, Khanpur Japti, Tronica City",Ghaziabad,Uttar Pradesh,201102,9599652500,Operational
PMBJK06471,"Shop No-8, Plot No-4, Sector-1, Vaishali, Ghaziabad",Ghaziabad,Uttar Pradesh,202012,8826644677,Operational
PMBJK06526,"R-12/73, Raj Nagar, Kavi Nagar",Ghaziabad,Uttar Pradesh,201002,9899574180,Operational
PMBJK06552,"Kh. No-598, Shop No-5, Teela Shahbajpur, Teela More",Ghaziabad,Uttar Pradesh,201102,9810436344,Operational
PMBJK06710,"12 A, Shop No-2, Rahul Vihar II, Pratap Vihar, Vijay Nagar",Ghaziabad,Uttar Pradesh,201009,,Operational
PMBJK07004,"Shop No-8, Tyagi Market, Plot No-878, Main Road Noor Nagar, Raj Nagar",Ghaziabad,Uttar Pradesh,201117,,Operational
PMBJK07070,"Shop No-4, Sona Trade Centre, Maliwada Chowk, Ambadkar Road",Ghaziabad,Uttar Pradesh,201001,,Operational
PMBJK07226,"Shop No-6, Plot No: A-1, Ganeshpuri, Near Shiv Chowk, Shalimar Garden, Sahibabad",Ghaziabad,Uttar Pradesh,201005,,Operational
PMBJK07391,"Shop No-1, Plot No: L-208, Lajpat Nagar, Sahibabad",Ghaziabad,Uttar Pradesh,201005,,Operational
PMBJK07445,"Plot No-C 7/B, Block-C, UGB 2, Colony Ramprasht Maharajpur, Chander Nagar",Ghaziabad,Uttar Pradesh,201011,,Operational
PMBJK07446,"Plot No-1, Khasra No-1153, DLF, Ankur Vihar",Ghaziabad,Uttar Pradesh,201102,,Operational
PMBJK07471,"Plot No-1, Indirapuri, Loni",Ghaziabad,Uttar Pradesh,201102,,Operational
PMBJK07502,"Shop No-1, Ground Floor, Plot No: B-60, Kh No-409, SLF Ved Vihar, Sadullabad",Ghaziabad,Uttar Pradesh,201102,,Operational
PMBJK07679,"LG Shop No-01, Plot No-118, Sector-04, Vaishali, Ghaziabad",Ghaziabad,Uttar Pradesh,201010,,Operational
PMBJK07709,"H-227, Govindpuram",Ghaziabad,Uttar Pradesh,201013,,Operational
PMBJK07712,Village Sonda,Ghaziabad,Uttar Pradesh,201206,,Operational
PMBJK07725,"Shop No-UG 1 and 2, Cloud 9 Towers Sector-1, Vaishali, Indirapuram",Ghaziabad,Uttar Pradesh,201014,,Operational
PMBJK07793,"Purani Gud Mandi, Opp, Kasba Police Chowki",Ghaziabad,Uttar Pradesh,201206,,Operational
PMBJK07810,"Shop No: A-3 (B) Basement Plot No-M, Paramount Arcade, Jaipuriya Enclave, Kaushambi",Ghaziabad,Uttar Pradesh,201012,,Operational
PMBJK07875,"Shop No-2, Plot No-52, Sector-16, Vasundhra, Aradhna",Ghaziabad,Uttar Pradesh,201012,,Operational
PMBJK08108,"Shop No-4, Stilt Floor, Plot No-99, Block-A, Sector-07, THA Rampuri, Chander Nagar",Ghaziabad,Uttar Pradesh,201011,,Operational
PMBJK08239,"Shop No-1, Plot No-54, Kh No-349 MI, Gali No-7, Siddharth Vihar, Jagdeesh Nagar, Vill-Mawai, Vijay Nagar",Ghaziabad,Uttar Pradesh,201009,,Operational
PMBJK08279,"Shop No-5, Plot No-6/63A, Block-6, Sector-5, T.H.A. Rajendra Nagar, Sahibabad",Ghaziabad,Uttar Pradesh,201005,,Operational
PMBJK08280,"Shop No-1, Ground Floor, Khasra No-0326, Vill-Dharoti Khurd",Ghaziabad,Uttar Pradesh,201102,,Operational
PMBJK08327,"Khasra No-1040, Subhash Park, Makanpur, Khora Colony",Ghaziabad,Uttar Pradesh,201309,,Operational
PMBJK08392,"Shop No-32, Harsha City Mall, Shakti Khand-2, Indirapuram",Ghaziabad,Uttar Pradesh,201014,,Operational
PMBJK08396,"283 B, Near Shiv Durga Mandir, Pasonda, Sahibabad",Ghaziabad,Uttar Pradesh,201005,,Operational
PMBJK08404,"Shop No-02, DLF Dilshad Ext, S/2 Bhopura",Ghaziabad,Uttar Pradesh,201005,,Operational
PMBJK08532,"Khasra No-930, Raj Nagar Colony, Behta Hajipur",Ghaziabad,Uttar Pradesh,201102,,Operational
PMBJK02623,"Mata Anandamayee Hospital, Shivala, Up-221001",Varanasi,Uttar Pradesh,221001,542231018,Operational
PMBJK02624,"Crescent Welfare Society, J-3/118, Mohammad Shaid, Pilikothi, Varanasi(Up) 221006",Varanasi,Uttar Pradesh,221006,9336926029,Operational
PMBJK02625,"Jk Tower Englishiya Line Vidhyapith Road, Po-Sigra, Ps-Sigra-221010",Varanasi,Uttar Pradesh,221010,9411694605,Operational
PMBJK02626,"B 22/28, Khojwan, Po-Khojwan, Ps-Bhelupur 221010",Varanasi,Uttar Pradesh,221010,9450546480,Operational
PMBJK02627,"C 1/180, Sheikh Salim Phatak Nai Sarak, Po-Visheshwerganj, Ps-Chetganj, Varanasi 221001",Varanasi,Uttar Pradesh,221001,9451194768,Operational
PMBJK02628,"Shi15/79-A-1-G, Usarpurwa Bharlai, Po- Shivpur, Ps- Shivpur, Varanasi, Uttar Pradesh, 221003",Varanasi,Uttar Pradesh,221003,,Operational
PMBJK02629,"Sindhora Bazar Dharsauna Road, Po- Sindhora, Ps- Sindhora, Ps- Phoolpur, Varanasi, Uttar Pradesh, 221208",Varanasi,Uttar Pradesh,221208,9616227878,Operational
PMBJK02630,Dewaki Bihar Colony Salarpur Rasoolgarh Dist. Varanasi 221007,Varanasi,Uttar Pradesh,221007,9454763996,Operational
PMBJK02631,"Pal Katra, Room No-06, Gangapur, Mangari Bazar, Ps Pjoolpur, Varanasi. 221202",Varanasi,Uttar Pradesh,221202,9161624158,Operational
PMBJK02632,"J 13/62-63, Gt Road Chaukaghat, Post - Cantt, Ps- Jaitpura, Varanasi, Uttar Pradesh, 221002",Varanasi,Uttar Pradesh,221002,9389006094,Operational
PMBJK02633,"Bharthara, Po- Lohta, Ps- Lohata, Varanasi, Uttar Pradesh, 221107",Varanasi,Uttar Pradesh,221107,9936188570,Operational
PMBJK02774,"Sa 5/159 E-4, Ramarepur Pahariya, Po- Nakkhighat, Ps- Sarnath, Varanasi, Uttar Pradesh, 221007",Varanasi,Uttar Pradesh,221007,9450707276,Operational
PMBJK02796,"Dafi, Near Nh 2 Toll Plaza, Bhu, Varanasi-221011",Varanasi,Uttar Pradesh,221011,9450541235,Operational
PMBJK03090,"Rjatalab, Po- Rajatalab, Ps- Rohaniya, Varanasi, Uttar Pradesh",Varanasi,Uttar Pradesh,221311,8004559009,Operational
PMBJK03224,"D35/106, Jamgambari, Ganesh Mahal, Po- Bangali Tola, Ps- Dashashwamedh, Varanasi, Uttar Pradesh.",Varanasi,Uttar Pradesh,221001,8874090445,Operational
PMBJK03277,"Harahua Bazar, Po- Harahua, Ps- Baragaon, Varanasi, Uttar Pradesh",Varanasi,Uttar Pradesh,221105,9453332900,Operational
PMBJK03496,Sarnath,Varanasi,Uttar Pradesh,221007,7704901001,Operational
PMBJK03548,"Surya Katra, Chunadih, Po Chiraigaon, Ps Chaubepur, Varanasi, Up 221001",Varanasi,Uttar Pradesh,221001,9950545369,Operational
PMBJK03794,"Ground Floor, N15/543-R1, Kirhaiya, Varanasi, Up 221002",Varanasi,Uttar Pradesh,221002,9315282152,Operational
PMBJK03799,"B31/87-A, Katra Nihal Singh, Varanasi,",Varanasi,Uttar Pradesh,221101,9315282152,Operational
PMBJK03811,"Sa 6/186-U-R, Paharaiya Varansi, Up 221007",Varanasi,Uttar Pradesh,221007,9315282152,Operational
PMBJK03817,"C 26/1-A, Kabir Road, Varanasi, Up",Varanasi,Uttar Pradesh,221002,9315282152,Operational
PMBJK03823,"Vill Todarpur, Mohan Sarai Chauraha, Po Gangapur, Ps Rohaniya Varanasi",Varanasi,Uttar Pradesh,221001,9648050121,Operational
PMBJK03830,"C13/256, Mohalla Aurangabad, Varanasi Up",Varanasi,Uttar Pradesh,221002,9315282152,Operational
PMBJK03837,"N 8/255-1, Newada, Sunderpur, Varanasi, Up 221005",Varanasi,Uttar Pradesh,221005,9315282152,Operational
PMBJK03842,"K62/99, Saptsagar, Karnghanta, Varanasi, Up 221001",Varanasi,Uttar Pradesh,221005,9315282152,Operational
PMBJK04015,S.S.P.G Hospital,Varanasi,Uttar Pradesh,221104,7268004636,Operational
PMBJK04016,Mental Hospital,Varanasi,Uttar Pradesh,221104,9198818783,Operational
PMBJK04017,Divisional District Hospital,Varanasi,Uttar Pradesh,221104,7785012788,Operational
PMBJK04018,L B S District Hospital Ramnagar,Varanasi,Uttar Pradesh,221104,9670300300,Operational
PMBJK04689,"Lohtha, Varanasi",Varanasi,Uttar Pradesh,221107,9315282152,Operational
PMBJK04706,Rampur Near Primary Health Center Basani,Varanasi,Uttar Pradesh,221204,9452565742,Operational
PMBJK04707,"Ayar Bazar, Varanasi",Varanasi,Uttar Pradesh,223101,9451000708,Operational
PMBJK04733,"N12/404 A-3, Lakhraw, Shivratanpur",Varanasi,Uttar Pradesh,221109,8808321355,Operational
PMBJK04785,"Luxa, D 46/15-1 Luxa Road, Luxa",Varanasi,Uttar Pradesh,221001,8317067850,Operational
PMBJK04997,"Swami Vivekanand Jan, Kalyan Hospital, Aveleshpur Chunar Road, Kandawa",Varanasi,Uttar Pradesh,221002,542230049,Operational
PMBJK05092,"Pindra Bazar, Pindra, Varanasi",Varanasi,Uttar Pradesh,221206,8577969198,Operational
PMBJK05370,"Kandawa, Varanasi",Varanasi,Uttar Pradesh,221403,7007715835,Operational
PMBJK05598,"Dhawakalganj Bazar, Brahma Bab Mandir Parisar, Dandupur",Varanasi,Uttar Pradesh,221201,9532681990,Operational
PMBJK06069,Chandpur Lohta,Varanasi,Uttar Pradesh,221106,8081181139,Operational
PMBJK06108,"D65/243-B, Lahartara Cantt",Varanasi,Uttar Pradesh,221002,7007715835,Operational
PMBJK06202,"B 38/2 -A-44-10, Gopal Vihar Colony, Mahmoorganj Bhelpur",Varanasi,Uttar Pradesh,221010,,Operational
PMBJK06231,"Rasulaha, Akaudha",Varanasi,Uttar Pradesh,221201,7309303276,Operational
PMBJK06982,"43, Lohiaya Nagar Arshapur Sarnath Road, Opp. Nityaanand Hospital",Varanasi,Uttar Pradesh,221007,,Operational
PMBJK07211,"N1/80-A-1-D, Samneghat Lanka",Varanasi,Uttar Pradesh,221005,,Operational
PMBJK07274,"Village Bhartara, Lohta",Varanasi,Uttar Pradesh,221107,,Operational
PMBJK07473,"C 27/229+229 A-1, Jagatganj Chetganj",Varanasi,Uttar Pradesh,221001,,Operational
PMBJK07614,Govindpur Rohaniya,Varanasi,Uttar Pradesh,221108,,Operational
PMBJK07675,"8/313 A-3, Khajuri Pandeypur, Cantt.",Varanasi,Uttar Pradesh,221002,,Operational
PMBJK07895,"Gate No-2, Sangam Colony, Indrapur Road, Shivpur",Varanasi,Uttar Pradesh,221003,,Operational
PMBJK08118,Dharsauna,Varanasi,Uttar Pradesh,221101,,Operational
PMBJK08177,"First Floor, Kanudih Sarwan HP Gas Godam, Sarswan",Varanasi,Uttar Pradesh,221003,,Operational
PMBJK08244,"S 2/352, Sikrauli Bhojubeer, In From of Sadar Tehsil, Varanasi Cantt.",Varanasi,Uttar Pradesh,221002,,Operational
PMBJK08403,"B-20/78, Bhelupur",Varanasi,Uttar Pradesh,201010,,Operational
PMBJK02315,"1/2901, Aadesh Market, Jai Prabha Nagar, Labour Colony, Saharanpur, Up-247001",Saharanpur,Uttar Pradesh,247001,9458509600,Operational
PMBJK02579,"35 No-or Basti, Saharanpur, 35, Near Paradise School, No-or Basti, P. O. Saharanpur, P. S. Saharanpur Nagar, Kotwali, Saharanpur, Up 247001",Saharanpur,Uttar Pradesh,247001,9358789394,Operational
PMBJK02580,"Ranjeet Nagar Bari Bagh, Opp. Dayawati Hospital, Po-Saharanpur, Ps-Thana Jankpuri 247001",Saharanpur,Uttar Pradesh,247001,9897380373,Operational
PMBJK02581,"Behat, Po- Behat, Ps- Behat, Saharanpur, Uttar Pradesh, 247120",Saharanpur,Uttar Pradesh,247120,9719452696,Operational
PMBJK02582,"Vill Kalsia, Po- Kalsia, Ps- Behat, Saharanpur, Uttar Pradesh, 247120",Saharanpur,Uttar Pradesh,247120,9720920739,Operational
PMBJK02583,Ghoshipura Pargana Sarsawa Saharanpur 247232,Saharanpur,Uttar Pradesh,247232,8791706511,Operational
PMBJK02584,Viil. Post. Bargaon Dist. Sahranpur247452,Saharanpur,Uttar Pradesh,247452,9412508428,Operational
PMBJK02585,"Gangoh, Po- Gangoh, Ps-Gangoh, Saharnpur, 247341",Saharanpur,Uttar Pradesh,247341,9411295170,Operational
PMBJK02586,City Clinic Rajiv Gandhi Colony Deoband Post. Nanauta . Dist. Saharanpur 247001,Saharanpur,Uttar Pradesh,247001,9719619816,Operational
PMBJK02835,"4, Biharigarh, Po- Biharigarh, Ps- Biharigarh, Saharanpur, Uttar Pradesh, 247662",Saharanpur,Uttar Pradesh,247662,9761923442,Operational
PMBJK04003,Rajkiya Medical College,Saharanpur,Uttar Pradesh,247232,8218505648,Operational
PMBJK04004,S.B.D District Hospital,Saharanpur,Uttar Pradesh,247001,8115712108,Operational
PMBJK04122,"Bartha Kayasth, Saharanpur",Saharanpur,Uttar Pradesh,247231,9690813968,Operational
PMBJK04261,"Near KS Inter college, Naunauta, Saharanpur",Saharanpur,Uttar Pradesh,247452,9410686851,Operational
PMBJK04574,"Hospital Road, Badgaon Road, Rampur Maniharan",Saharanpur,Uttar Pradesh,247451,7351051051,Operational
PMBJK04575,"Chilkana Main Market, Chilkana Road, Sultanpur",Saharanpur,Uttar Pradesh,247120,9720065130,Operational
PMBJK04672,"Pol, Mirzapur Pol, Saharanpur",Saharanpur,Uttar Pradesh,247121,9627349523,Operational
PMBJK04769,"Sekhpura Qadeem, Tapri Kalan Majra",Saharanpur,Uttar Pradesh,247001,9997982424,Operational
PMBJK04836,"Pandoli Road, Meerpur, Nagal",Saharanpur,Uttar Pradesh,247551,7017562192,Operational
PMBJK04971,Fatehpur Adda Behat,Saharanpur,Uttar Pradesh,247121,9761203441,Operational
PMBJK04996,"Near Bus Stand, College Market Nakur",Saharanpur,Uttar Pradesh,247342,9412847821,Operational
PMBJK05040,"Phandpuri, Saharanpur",Saharanpur,Uttar Pradesh,247001,9761000131,Operational
PMBJK05472,"Mohll, Kanoongoyan Halwa Atta, Deoband",Saharanpur,Uttar Pradesh,247554,8077443416,Operational
PMBJK05526,"Chandrapal Kheri, Nakur, Saharanpur",Saharanpur,Uttar Pradesh,247342,9458509600,Operational
PMBJK05574,"Raipur, Behat, Saharanpur",Saharanpur,Uttar Pradesh,247121,8006599926,Operational
PMBJK05639,"13, Near Public Inter College, Sadholi Qadeem, Saharanpur",Saharanpur,Uttar Pradesh,247121,9958483671,Operational
PMBJK05708,"Mohalla-Mohammad Gauri Near Narayan Singh Building, Gangoh",Saharanpur,Uttar Pradesh,247341,,Operational
PMBJK05720,"Vill. Bedheki, Post. Kelaspur, Saharanpur",Saharanpur,Uttar Pradesh,247001,9412135867,Operational
PMBJK05756,"Salempur, Sadauli Qadeem",Saharanpur,Uttar Pradesh,247121,8923325943,Operational
PMBJK05763,"Ambala Road, Near Gurudwara, Sarsawa, Saharanpur",Saharanpur,Uttar Pradesh,247232,9719033717,Operational
PMBJK05820,Kurdikhedha,Saharanpur,Uttar Pradesh,247129,7830603140,Operational
PMBJK06106,"Railway Road, Near Telephone Exchange",Saharanpur,Uttar Pradesh,247554,7465874587,Operational
PMBJK06670,"Juma Masjid, Main Road, Islamnagar",Saharanpur,Uttar Pradesh,247451,,Operational
PMBJK06705,"Main Bazar, Chutmalpur Behat, Chutmalpur",Saharanpur,Uttar Pradesh,247662,,Operational
PMBJK06837,"Gagalheri Dehradun Road, Near Shiv Mandir",Saharanpur,Uttar Pradesh,247669,,Operational
PMBJK07117,"Main Bazaar, Kheda Afgan",Saharanpur,Uttar Pradesh,247340,,Operational
PMBJK07171,"709(3), Mohalla Naya Baans, Islamnagar Road, Ambehta",Saharanpur,Uttar Pradesh,247340,,Operational
PMBJK07840,"Raghav Puram Colony, Bhuteshvar Mandir Road",Saharanpur,Uttar Pradesh,247001,,Operational
PMBJK07910,"Bhayla Road, Beoband",Saharanpur,Uttar Pradesh,247554,,Operational
PMBJK08106,"Near Shiv Mandir, Raipur",Saharanpur,Uttar Pradesh,247121,,Operational
PMBJK01566,"Nagaliya Mev, Po- Nagaliya Mev, Jyotiba Phule Nagar, Uttar Pradesh 244235",Amroha,Uttar Pradesh,244235,,Operational
PMBJK02252,"Gurjar Market, Sukalpuri, Near Thana, Gajraula(Up)-244235",Amroha,Uttar Pradesh,244235,8859377257,Operational
PMBJK02253,"Main Market, Rehra, Tehsil - Hasanpur, Amroha, Uttar Pradesh. 244255",Amroha,Uttar Pradesh,244255,9758840566,Operational
PMBJK02254,"Kot East, Po- Hasanpur, Ps- Hasanpur, Jyotiba Phule Nagar, Uttar Pradesh, 244241",Amroha,Uttar Pradesh,244241,7351682507,Operational
PMBJK02255,"Milak Papri, Post - Hazarpur, Ps- Amroha, Jyotiba Phule Nagar, Uttar Pradesh244221",Amroha,Uttar Pradesh,244221,8449447046,Operational
PMBJK02256,"Near Govt Hospital Joya, Moh Iqbal Nagar, 244222",Amroha,Uttar Pradesh,244222,9720097202,Operational
PMBJK02257,"Hasanpur, Po- Hasanpur, Ps- Hasanpur - Jyotiba Phule Nagar, Uttar Pradesh, 244241",Amroha,Uttar Pradesh,244241,9837586179,Operational
PMBJK02258,"Moh KaNo-on Goyan, Po- Bachraun, Ps- Bachraun, Jyotiba Phule Nagar, Uttar Pradesh, 244225",Amroha,Uttar Pradesh,244225,7535077724,Operational
PMBJK02259,"Jubilant Bhartia Foundation Medical Centre, Bhartiagram, Near Ram Dharam Kanta, P. O. Bhartiagram, P. S. Gajraula, Jyotiba Phule Nagar, U. P. 244235",Amroha,Uttar Pradesh,244235,9756088111,Operational
PMBJK02260,"Vill. Tokra Patti, P. O. Nagliyamev, Ps Gajraula, Jyotiba Phule Nagar 244235",Amroha,Uttar Pradesh,244235,9634599019,Operational
PMBJK02261,"Shekhupura Imma, Po. Avvalpur, Ps, Naugavan Sadat, Jyotiba Bhule Nagar, Dist. Amroha - 244251",Amroha,Uttar Pradesh,244251,8923339218,Operational
PMBJK02262,Said Nagli Main Road Post. Said Nagli Jyotiiba Phule Nagar 244242,Amroha,Uttar Pradesh,244242,9012489857,Operational
PMBJK02263,Rafatpura Post. Amroha Ps. Amroha Dehat Dist. Jyotiba Phule Nagar 244221,Amroha,Uttar Pradesh,244221,9568311352,Operational
PMBJK02264,"Ibrahimpur Abad Po. Karondi Ps. Naugwan Sadat, Dist. Jyotiba Phule Nagar 244251",Amroha,Uttar Pradesh,244251,9756134033,Operational
PMBJK02265,Mahadev Po. Dhanaura Ps. Dhanaura Dist. Jyotiba Phule Nagar244231,Amroha,Uttar Pradesh,244231,9917291567,Operational
PMBJK02266,"Dhanaura Road, Karoundi Bus Stand, P. O. Karoundi, P. S. Naugwan Sadat, Amroha, Up 244221",Amroha,Uttar Pradesh,244221,9917871661,Operational
PMBJK02267,"Dhavarsi, Po- Dhavarsi, Ps- Said Nagli, Jyotiba Phule Nagar (Amroha), Uttar Pradesh, 244242",Amroha,Uttar Pradesh,244242,9997286839,Operational
PMBJK02268,"Lal Bagh Near By Bajaran Masjid, Po- Hasanpur, Ps- Hasanpur, Amroha, Uttar Pradesh, 244241",Amroha,Uttar Pradesh,244241,9759302320,Operational
PMBJK02269,"Didauli, Po- Didauli, Ps- Didauli, Jyotiba Phule Nagar, Uttar Pradesh, 244222",Amroha,Uttar Pradesh,244222,8954201143,Operational
PMBJK02475,"Gurjar Market, Chamunda, Po- Dhanaura, Ps- Dhanaura, Ps- Dhanaura, Jyotiba Phule Nagar",Amroha,Uttar Pradesh,244231,7900579208,Operational
PMBJK02754,"Kureshi, Po- Amroha Nagar, Ps- Amroha Nagar, Jyotiba Phule Nagar, Uttar Pradesh, 244221",Amroha,Uttar Pradesh,244221,9528932695,Operational
PMBJK03040,"Didauli, Po-Didauli, Ps-Didauli, Jyotibha Phule Nagar 244222",Amroha,Uttar Pradesh,244222,8279969733,Operational
PMBJK03042,"Lakshmi Nagar, Po, Ps-Gajrula, Jyotibha Phule Nagar 244235",Amroha,Uttar Pradesh,244235,9897695786,Operational
PMBJK03177,"Ajampur, Ladanpur, Dhanaura, Jyotiba Phule Nagar, Uttar Pradesh 244235",Amroha,Uttar Pradesh,244235,8630390419,Operational
PMBJK03183,"Bijora, Po- Bijora, Ps- Gajraula, Jyotiba Phule Nagar, Uttar Pradesh",Amroha,Uttar Pradesh,244225,7500782313,Operational
PMBJK03431,"Aadampur, Po- Aadampur, Jyotiba Phule Nagar, Uttar Pradesh",Amroha,Uttar Pradesh,244242,9627676094,Operational
PMBJK03463,"Ujhari, P. O. Ujhari, Ps. Sead Nangli, Amroha",Amroha,Uttar Pradesh,244242,,Operational
PMBJK03613,"Vill Patei Khalsa, Th. Amroha, Po Didoli,",Amroha,Uttar Pradesh,244221,9917996062,Operational
PMBJK03773,"Vill. Dhera Milak, The. Hasanpur, Dist. Amorha, Up - 244242",Amroha,Uttar Pradesh,244242,9720561604,Operational
PMBJK03927,District Joint Hospital,Amroha,Uttar Pradesh,244221,9927724668,Operational
PMBJK04508,"Dagraoli Teesramil Hasanpur, Amorha",Amroha,Uttar Pradesh,244241,9690372423,Operational
PMBJK04664,"Ganga Nagar, Gajraula Near Fire Station",Amroha,Uttar Pradesh,244235,9927313440,Operational
PMBJK04891,Maheshra Amroha,Amroha,Uttar Pradesh,244236,8279511474,Operational
PMBJK04907,"Vill. Sakatpur-Karanpur, Hasanpur, Amroha",Amroha,Uttar Pradesh,244241,9917643848,Operational
PMBJK05053,"Shanti Nagar, Manakjuri Road, Kailsa Bordar, Amroha",Amroha,Uttar Pradesh,244221,9536875696,Operational
PMBJK02410,"Kauriram Near Sabji Mandi, Kauriram, Ps Banshgaon, Gorakhpur, Up 273413",Gorakhpur,Uttar Pradesh,273413,9799222124,Operational
PMBJK02418,"Nahar Road, Ruatampur, Near Azad Chowk273016",Gorakhpur,Uttar Pradesh,273016,9936141609,Operational
PMBJK02419,"Near Patana Chauraha, Po-Barhalganj273402",Gorakhpur,Uttar Pradesh,273402,,Operational
PMBJK02421,"Gorakhpur, Bansgaon Pali, Po-Pali, Ps-Banshgaon273403",Gorakhpur,Uttar Pradesh,273403,7754019883,Operational
PMBJK02422,"Ram Nagar Vishunpur Balapar, Po-Maniram, Ps-Chiluatal 273007",Gorakhpur,Uttar Pradesh,273007,9936186415,Operational
PMBJK02424,"Khanjani, Khanjani, Gorakhpur 273402",Gorakhpur,Uttar Pradesh,273402,,Operational
PMBJK02425,"Main Road Behlia, Po-Barhalganj, Ps-Barhalganj, Gorakhpur 273402",Gorakhpur,Uttar Pradesh,273402,8757623311,Operational
PMBJK02427,"Dughara Chauraha, Po-Karamdeva, Buzurung, Sikriganj, Ps-Khajani-273212",Gorakhpur,Uttar Pradesh,273212,8808316395,Operational
PMBJK02428,"Buddha Vihar Part A, Phase I, Infront Of Reporting Police Chowki, Taramandal Road, Gorakhpur, 273001",Gorakhpur,Uttar Pradesh,273001,9415824765,Operational
